Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/lucas-seyrolles-4756.html,Lucas SEYROLLE,Pilier,30,04/09/1995,,131,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Argentine,,https://www.allrugby.com/joueurs/lucio-sordoni-7189.html,Lucio SORDONI,Pilier,27,23/07/1998,,130,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Géorgie,,https://www.allrugby.com/joueurs/luka-azariashvili-8100.html,Luka AZARIASHVILI,Pilier,25,30/11/1999,,118,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Géorgie,,https://www.allrugby.com/joueurs/nugzar-somkhishvili-9925.html,Nugzar SOMKHISHVILI,Pilier,24,30/08/2001,,110,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/thomas-bue-12275.html,Thomas BUÉ,Pilier,23,25/07/2002,,123,JIFF Formé(8),PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/valentin-simutoga-8043.html,Valentin SIMUTOGA,Pilier,22,14/02/2003,,125,JIFF(8),PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jeremie-maurouard-1909.html,Jérémie MAUROUARD,Talonneur,33,23/09/1992,,100,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/kevin-firmin-1088.html,Kévin FIRMIN,Talonneur,33,20/04/1992,,108,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Afrique du sud,,https://www.allrugby.com/joueurs/ru-hann-greyling-10307.html,Ru-Hann GREYLING,Talonneur,26,28/05/1999,,108,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Géorgie,,https://www.allrugby.com/joueurs/vakhtang-jincharadze-8109.html,Vakhtang JINTCHARADZE,Talonneur,25,08/11/1999,,116,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/clement-bitz-4392.html,Clément BITZ,2ème ligne,30,29/12/1994,,115,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Irlande,,https://www.allrugby.com/joueurs/frank-bradshaw-5230.html,Frank BRADSHAW,2ème ligne,30,27/07/1995,,125,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Angleterre,,https://www.allrugby.com/joueurs/lewis-bean-7205.html,Lewis BEAN,2ème ligne,33,12/02/1992,,129,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Namibie,,https://www.allrugby.com/joueurs/tjiuee-uanivi-1314.html,Tjiuee UANIVI,2ème ligne,34,31/12/1990,,110,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Tonga,,https://www.allrugby.com/joueurs/vaea-fifita-5398.html,Vaea FIFITA,2ème ligne,33,17/06/1992,,116,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/victor-moreaux-2376.html,Victor MOREAUX,2ème ligne,32,19/09/1993,,127,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/fred-quercy-1904.html,Fred QUERCY,3ème ligne,34,06/07/1991,,103,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Angleterre,,https://www.allrugby.com/joueurs/karl-wilkins-4441.html,Karl WILKINS,3ème ligne,29,28/02/1996,,114,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/kyllian-ringuet-12276.html,Kyllian RINGUET,3ème ligne,21,03/10/2003,,104,JIFF,ESPOIR,2027,,TABLE PROS
Union Sportive Montalbanaise,Etats-Unis,,https://www.allrugby.com/joueurs/nafi-ma-afu-5467.html,Nafi MA'AFU,3ème ligne,27,19/06/1998,,110,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/noa-kanika-10185.html,Noa KANIKA,3ème ligne,23,06/01/2002,,114,JIFF(8),PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Afrique du sud,,https://www.allrugby.com/joueurs/sikhumbuzo-notshe-6110.html,Sikhumbuzo NOTSHE,3ème ligne,32,28/05/1993,,105,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Argentine,,https://www.allrugby.com/joueurs/tomas-lezana-5027.html,Tomás LEZANA,3ème ligne,31,16/02/1994,,104,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Îles Cook,,https://www.allrugby.com/joueurs/tyrone-viiga-5198.html,Tyrone VIIGA,3ème ligne,33,09/06/1992,,116,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/hugo-zabalza-7796.html,Hugo ZABALZA,Mêlée,25,12/04/2000,,82,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Australie,,https://www.allrugby.com/joueurs/joe-powell-5320.html,Joe POWELL,Mêlée,31,11/04/1994,,83,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jerome-bosviel-1964.html,Jérôme BOSVIEL,Ouverture,35,07/04/1990,,96,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/thomas-fortunel-2462.html,Thomas FORTUNEL,Ouverture,30,07/06/1995,,83,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Afrique du sud,,https://www.allrugby.com/joueurs/jt-jackson-6898.html,JT JACKSON,Centre,29,10/07/1996,,105,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/maxime-espeut-6581.html,Maxime ESPEUT,Centre,25,25/02/2000,,94,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/maxime-mathy-1861.html,Maxime MATHY,Centre,32,24/10/1992,,88,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/simon-renda-8289.html,Simon RENDA,Centre,25,07/06/2000,,100,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/yvan-reilhac-4169.html,Yvan REILHAC,Centre,30,09/06/1995,,98,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,Fidji,,https://www.allrugby.com/joueurs/josua-vici-7774.html,Josua VICI,Ailier,31,20/02/1994,,108,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/paul-vallee-10081.html,Paul VALLÉE,Ailier,23,05/07/2002,,83,JIFF(8),PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/romain-fonnicola-12943.html,Romain FONNICOLA,Ailier,22,26/10/2002,,96,JIFF(8),PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/stephane-ahmed-10145.html,Stéphane AHMED,Ailier,26,04/02/1999,,93,JIFF,PRO,2027,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/baptiste-mouchous-5184.html,Baptiste MOUCHOUS,Arrière,26,19/10/1998,,89,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,Argentine,,https://www.allrugby.com/joueurs/segundo-tuculet-5272.html,Segundo TUCULET,Arrière,31,05/02/1994,,88,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/thomas-larregain-3493.html,Thomas LARREGAIN,Arrière,28,16/04/1997,,93,JIFF,PRO,2026,,TABLE PROS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jordan-buret-21103.html,Jordan BURET,Pilier,18,/02/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jules-laumond-14180.html,Jules LAUMOND,Pilier,21,16/08/2004,,108,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Union Sportive Montalbanaise,Géorgie,,https://www.allrugby.com/joueurs/levan-ezieshvili-16388.html,Levan EZIESHVILI,Pilier,,-,,118,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/esteban-faulong-21394.html,Esteban FAULONG,Talonneur,18,/08/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/thomas-ourliac-20945.html,Thomas OURLIAC,Talonneur,18,/07/2007,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,Argentine,,https://www.allrugby.com/joueurs/mateo-lorenzo-15489.html,Mateo LORENZO,2ème ligne,22,09/07/2003,,112,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/quentin-humbert-18474.html,Quentin HUMBERT,2ème ligne,18,/10/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/remi-devis-20274.html,Rémi DEVIS,2ème ligne,19,/02/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,Irlande,,https://www.allrugby.com/joueurs/charlie-fenton-21588.html,Charlie FENTON,3ème ligne,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/corentin-coularis-14795.html,Corentin COULARIS,3ème ligne,23,29/08/2002,,107,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jules-bousquet-18309.html,Jules BOUSQUET,3ème ligne,19,/03/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/elliot-vanoudendycke-20913.html,Elliot VANOUDENDYCKE,Mêlée,17,/10/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jean-penetro-21587.html,Jean PÉNÉTRO,Mêlée,19,/11/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/mael-castel-15456.html,Maël CASTEL,Mêlée,21,20/07/2004,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/merlin-leflamand-20311.html,Merlin LEFLAMAND,Ouverture,19,/07/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/gabin-letellier-20652.html,Gabin LETELLIER,Centre,18,/01/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jules-francone-21076.html,Jules FRANCONE,Ailier,19,/01/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Union Sportive Montalbanaise,France,,https://www.allrugby.com/joueurs/jean-seux-21396.html,Jean SEUX,Arrière,18,/07/2007,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/baptiste-erdocio-8150.html,Baptiste ERDOCIO,Pilier,25,13/03/2000,,115,JIFF,PRO,2029,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/enzo-forletta-2448.html,Enzo FORLETTA,Pilier,31,15/06/1994,,118,JIFF,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,Géorgie,,https://www.allrugby.com/joueurs/luka-japaridze-6740.html,Luka JAPARIDZE,Pilier,27,06/09/1998,,126,JIFF,PRO,2029,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/mohammed-houas-4681.html,Mohamed HAOUAS,Pilier,31,09/03/1994,,127,JIFF Formé,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,Géorgie,,https://www.allrugby.com/joueurs/nika-abuladze-11275.html,Nika ABULADZE,Pilier,30,20/08/1995,,126,NON JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/wilfrid-hounkpatin-1476.html,Wilfrid HOUNKPATIN,Pilier,34,29/07/1991,,132,JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/christopher-tolofua-1082.html,Christopher TOLOFUA,Talonneur,31,31/12/1993,,125,JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/jordan-uelese-5588.html,Jordan UELESE,Talonneur,28,24/01/1997,,122,NON JIFF,PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/lyam-akrab-16341.html,Lyam AKRAB,Talonneur,20,06/09/2005,,103,JIFF,ESPOIR,2026,,TABLE PROS
Montpellier Hérault Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/ricky-riccitelli-6760.html,Ricky RICCITELLI,Talonneur,30,03/02/1995,,110,NON JIFF,PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,Pays-de-Galles,,https://www.allrugby.com/joueurs/adam-beard-4866.html,Adam BEARD,2ème ligne,29,07/01/1996,,121,NON JIFF,PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/bastien-chalureau-1912.html,Bastien CHALUREAU,2ème ligne,33,13/02/1992,,118,JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/florian-verhaeghe-5088.html,Florian VERHAEGHE,2ème ligne,28,27/04/1997,,110,JIFF,PRO,2029,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/matthieu-uhila-9798.html,Matthieu UHILA,2ème ligne,23,30/04/2002,,113,JIFF Formé(8),PRO,,,TABLE PROS
Montpellier Hérault Rugby,Canada,,https://www.allrugby.com/joueurs/tyler-duguid-8246.html,Tyler DUGUID,2ème ligne,24,17/10/2000,,124,JIFF Formé(8),PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,Australie,,https://www.allrugby.com/joueurs/alex-masibaka-13662.html,Alex MASIBAKA,3ème ligne,24,09/08/2001,,115,JIFF Formé(8),PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/alexandre-becognee-5466.html,Alexandre BÉCOGNÉE,3ème ligne,29,03/09/1996,,108,JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,Australie,,https://www.allrugby.com/joueurs/billy-vunipola-2111.html,Billy VUNIPOLA,3ème ligne,32,03/11/1992,,134,NON JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/lenni-nouchi-11986.html,Lenni NOUCHI,3ème ligne,21,24/11/2003,,108,JIFF,ESPOIR,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/marco-tauleigne-1398.html,Marco TAULEIGNE,3ème ligne,32,30/08/1993,,118,JIFF,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/yacouba-camara-1084.html,Yacouba CAMARA,3ème ligne,31,02/06/1994,,112,JIFF,PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/alexis-bernadet-11514.html,Alexis BERNADET,Mêlée,24,02/06/2001,,79,JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,Angleterre,,https://www.allrugby.com/joueurs/ali-price-2635.html,Ali PRICE,Mêlée,32,12/05/1993,,88,NON JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/leo-coly-7290.html,Léo COLY,Mêlée,26,09/09/1999,,79,JIFF,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,Argentine,,https://www.allrugby.com/joueurs/domingo-miotti-7497.html,Domingo MIOTTI,Ouverture,29,22/05/1996,,93,NON JIFF,PRO,2026 +1,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/hugo-reus-14138.html,Hugo REUS,Ouverture,21,21/02/2004,,85,JIFF(8),PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/thomas-vincent-5905.html,Thomas VINCENT,Ouverture,26,21/07/1999,,85,JIFF,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/arthur-vincent-5600.html,Arthur VINCENT,Centre,25,30/09/1999,,92,JIFF Formé(8),PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/auguste-cadot-8147.html,Auguste CADOT,Centre,24,28/07/2001,,92,JIFF(8),PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,Irlande,,https://www.allrugby.com/joueurs/karl-martin-11297.html,Karl MARTIN,Centre,23,16/02/2002,,100,JIFF Formé(8),PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,Angleterre,,https://www.allrugby.com/joueurs/lennox-anyanwu-10639.html,Lennox ANYANWU,Centre,24,29/11/2000,,102,NON JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/thomas-darmon-5256.html,Thomas DARMON,Centre,27,12/05/1998,,90,JIFF Formé(8),PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/donovan-taofifenua-7984.html,Donovan TAOFIFENUA,Ailier,26,30/03/1999,,84,JIFF,PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/gabriel-n-gandebe-5291.html,Gabriel N'GANDEBE,Ailier,28,30/03/1997,,77,JIFF,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,République démocratique du Congo,,https://www.allrugby.com/joueurs/michael-tambwe-6795.html,Madosh TAMBWE,Ailier,28,12/05/1997,,94,NON JIFF,PRO,2026,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/mael-moustin-9193.html,Maël MOUSTIN,Ailier,22,22/04/2003,,103,JIFF(8),PRO,2028,,TABLE PROS
Montpellier Hérault Rugby,Ecosse,,https://www.allrugby.com/joueurs/stuart-hogg-2162.html,Stuart HOGG,Arrière,33,24/06/1992,,93,NON JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,Australie,,https://www.allrugby.com/joueurs/thomas-banks-6684.html,Tom BANKS,Arrière,31,18/06/1994,,93,NON JIFF,PRO,2027,,TABLE PROS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/baptiste-gilliocq-18105.html,Baptiste GILLIOCQ,Pilier,19,/08/2006,,111,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/ilan-leblanc-feron-20646.html,Ilan LEBLANC-FERON,Pilier,18,/01/2007,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Montpellier Hérault Rugby,Géorgie,,https://www.allrugby.com/joueurs/luka-kotorashvili-15294.html,Luka KOTORASHVILI,Pilier,21,20/06/2004,,105,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
Montpellier Hérault Rugby,Australie,,https://www.allrugby.com/joueurs/pj-poutasi-15078.html,PJ POUTASI,Pilier,20,/11/2004,,125,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/sylvestre-vakauliafa-18106.html,Sylvestre VAKAULIAFA,Pilier,18,/12/2006,,115,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/valentin-welsch-16349.html,Valentin WELSCH,Pilier,22,10/04/2003,,112,JIFF(8),ESPOIR,2028,,TABLE ESPOIRS
Montpellier Hérault Rugby,Australie,,https://www.allrugby.com/joueurs/adrian-de-klerk-20322.html,Adrian DE KLERK,Talonneur,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,Fidji,,https://www.allrugby.com/joueurs/ratu-ratavo-20983.html,Ratu RATAVO,Talonneur,18,/04/2007,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/ugo-izarn-21001.html,Ugo IZARN,Talonneur,19,/06/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,Fidji,,https://www.allrugby.com/joueurs/isoa-bakeidaku-21385.html,Isoa BAKEIDAKU,2ème ligne,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/nils-punti-18108.html,Nils PUNTI,2ème ligne,18,/12/2006,,106,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/sacha-joncart-20984.html,Sacha JONCART,2ème ligne,19,/01/2006,,98,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/youssouf-soucouna-13881.html,Youssouf SOUCOUNA,2ème ligne,21,09/04/2004,,110,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/djibril-sissako-21387.html,Djibril SISSAKO,3ème ligne,19,/01/2006,,94,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,Fidji,,https://www.allrugby.com/joueurs/jason-ilimotama-21386.html,Jason ILIMOTAMA,3ème ligne,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/louis-galleni-21388.html,Louis GALLENI,3ème ligne,18,/01/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/raphael-audebert-20638.html,Raphaël AUDEBERT,3ème ligne,18,/01/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/richard-farret-18207.html,Richard FARRET,3ème ligne,20,/02/2005,,95,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Montpellier Hérault Rugby,Angleterre,,https://www.allrugby.com/joueurs/solomon-shand-18109.html,Solomon SHAND,3ème ligne,19,/07/2006,,108,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/gabin-came-17830.html,Gabin CAME,Mêlée,20,/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/tom-baraer-18110.html,Tom BARAER,Mêlée,18,/04/2007,,70,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/sandro-dubois-21389.html,Sandro DUBOIS,Ouverture,17,/06/2008,,78,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/joan-notolan-18111.html,Joan NOTOLAN,Centre,18,/02/2007,,88,JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/jules-ducros-16343.html,Jules DUCROS,Centre,19,/09/2005,,82,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Montpellier Hérault Rugby,Australie,,https://www.allrugby.com/joueurs/miracle-tangata-15043.html,Miracle TANGATA,Centre,20,/05/2005,,98,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/souheib-benabdelkader-19249.html,Souheib BENABDELKADER,Centre,16,/07/2009,,-,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/titoan-rouvelet-15289.html,Titoan ROUVELET,Centre,20,/05/2005,,94,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Montpellier Hérault Rugby,France,,https://www.allrugby.com/joueurs/melvyn-rates-17813.html,Melvyn RATES,Ailier,19,/03/2006,,84,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Montpellier Hérault Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/ridhau-bey-16309.html,Ridhau BEY,Ailier,21,21/01/2004,,86,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Montpellier Hérault Rugby,Fidji,,https://www.allrugby.com/joueurs/rupeni-junior-caucaunibuca-20690.html,Rupeni Junior CAUCAUNIBUCA,Ailier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Géorgie,,https://www.allrugby.com/joueurs/giorgi-melikidze-3551.html,Giorgi MELIKIDZE,Pilier,29,24/05/1996,,117,JIFF Formé(8),PRO,,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/isaac-koffi-15461.html,Isaac KOFFI,Pilier,19,28/09/2005,,110,JIFF,ESPOIR,2029,,TABLE PROS
Stade Français Paris Rugby,Australie,,https://www.allrugby.com/joueurs/moses-alo-emile-6023.html,Moses ALO-EMILE,Pilier,25,18/01/2000,,130,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Français Paris Rugby,Australie,,https://www.allrugby.com/joueurs/paul-alo-emile-3387.html,Paul ALO-EMILE,Pilier,33,22/12/1991,,132,NON JIFF,PRO,2028,,TABLE PROS
Stade Français Paris Rugby,Géorgie,,https://www.allrugby.com/joueurs/sergo-abramishvili-12124.html,Sergo ABRAMISHVILI,Pilier,21,20/11/2003,,112,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/thierry-paiva-4364.html,Thierry PAÏVA,Pilier,29,19/11/1995,,125,JIFF,PRO,2026 +1,,TABLE PROS
Stade Français Paris Rugby,Espagne,,https://www.allrugby.com/joueurs/alvaro-garcia-15406.html,Álvaro GARCIA,Talonneur,22,22/08/2003,,120,NON JIFF,ESPOIR,2029,,TABLE PROS
Stade Français Paris Rugby,Italie,,https://www.allrugby.com/joueurs/giacomo-nicotera-11072.html,Giacomo NICOTERA,Talonneur,29,15/07/1996,,108,NON JIFF,PRO,,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/lucas-peyresblanques-4610.html,Lucas PEYRESBLANQUES,Talonneur,27,20/01/1998,,103,JIFF,PRO,2026,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/baptiste-pesenti-4430.html,Baptiste PESENTI,2ème ligne,28,03/07/1997,,122,JIFF,PRO,2026,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/paul-gabrillagues-2374.html,Paul GABRILLAGUES,2ème ligne,32,03/06/1993,,119,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/pierre-henri-azagoh-5535.html,Pierre-Henri AZAGOH,2ème ligne,27,25/07/1998,,112,JIFF Formé(8),PRO,2028,,TABLE PROS
